"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3LSJNEGZ","journalArticle","2014","Ruiz-Talonia, L. F.; Sánchez-Vargas, N. M.; Bayuelo-Jiménez, J. S.; Lara-Cabrera, S. I.; Sáenz-Romero, Cuauhtémoc","Altitudinal genetic variation among native Pinus patula provenances: performance in two locations, seed zone delineation and adaptation to climate change","Silvae Genetica","","2509-8934","10.1515/sg-2014-0019","http://content.sciendo.com/view/journals/sg/63/1-6/article-p139.xml","Abstract             To select the genetic source of Pinus patula Shiede and Deppe seed best adapted to different native zones for reforestation, seedlings of 12 provenances native to a selected altitudinal gradient in Oaxaca, southern Mexico, were planted on two sites at contrasting altitudes (high 3000 m above sea level (masl) and low, 2500 masl) within the species natural distribution, and tested for growth in height at age 18, 24 and 36 months. Differences among provenances and between sites showed significance (p<0.05). Seedling growth showed a climatic and altitudinal pattern, in which seedlings from populations originating in low-middle altitudes had higher growth than populations originating in high altitudes, and from the extreme low altitude limit. Results were used to delineate climatic and altitudinal seed zones for contemporary and future climate zones in the decade centered in year 2030, using the average results of six climate-emissions scenarios. The results indicate that splitting the region into four seed zones is appropriate under contemporary climate scenarios with the following altitude limits: Zone 1, from 2300 to 2500 masl; Zone 2, 2500 to 2700 masl; Zone 3, 2700 to 2900 masl and Zone 4 from 2900 to 3100 masl. The equivalence on climatic intervals was also defined for mean annual temperature, precipitation and an annual aridity index (AAI). Values of contemporary AAI occurring at a given altitude by year 2030 were determined, with results suggesting that populations should be shifted 200 to 250 m attitudinally upward, through a program of assisted migration, to realign them to the future climate for which they are adapted.","2014-12-01","2020-08-14 16:46:12","2020-08-14 16:46:12","2020-08-14 16:46:12","139-148","","1-6","63","","","Altitudinal genetic variation among native Pinus patula provenances","","","","","","","","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/7UGNP9ZF/Ruiz-Talonia et al. - 2014 - Altitudinal genetic variation among native Pinus p.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQ45Q9CY","journalArticle","2014","Popov, E.B.","Results of 20 years old Douglas-fir provenance experiment established on the northern slopes of Rila Mountain in Bulgaria","Journal of Forest Science","","12124834, 1805935X","10.17221/14/2014-JFS","http://www.agriculturejournals.cz/web/jfs.htm?volume=60&firstPage=394&type=publishedArticle","The purpose of this study is to facilitate the detection of provenances relevant to the reforestation practice in Bulgaria. Studies were carried out in a Douglas-fir provenance trial plantation established at an altitude of 800 m a.s.l. on the northern slopes of Rila Mountain. To establish the productivity, assess the stands and rank provenances biometric procedures, methods of descriptive statistics and ANOVA were used. The diameter at breast height, average height, dominant height, total growing stock volume, assortment timber structure and survival of trees were analyzed in the stands of 55 Douglas-fir provenances. The provenances were characterized in terms of productivity of forest stands at 20 years of age and their ability to produce high quality timber was evaluated. Provenances: Newhalem No. 4 (Seed zone 402), Darrington No. 7 (Seed zone 403), Parkdale No. 19 (Seed zone 661) and Idanha No. 29 (Seed zone 452) have been recommended. Among the recommended provenances are those with growing stock volume with branches from 296 to 354 m<sup>3</sup>&middot;ha<sup>&ndash;1</sup>, mean annual increment from 14.8 to 17.7 m<sup>3</sup>&middot;ha<sup>&ndash;1</sup> and dominant heights of up to 17.9 m. &nbsp;","2014-10-01","2020-08-14 16:46:17","2020-08-14 16:46:17","2020-08-14 16:46:17","394-399","","No. 9","60","","J. For. Sci.","","","","","","","","","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/4BN7USIV/Popov - 2014 - Results of 20 years old Douglas-fir provenance exp.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6KCPH5B5","journalArticle","2013","Johnson, R.C.; Hellier, Barbara C.; Vance-Borland, Ken W.","Genecology and seed zones for tapertip onion in the US Great Basin","Botany","","1916-2790, 1916-2804","10.1139/cjb-2013-0046","http://www.nrcresearchpress.com/doi/10.1139/cjb-2013-0046","The choice of germplasm is critical for sustainable restoration, yet seed transfer guidelines are lacking for all but a few herbaceous species. Seed transfer zones based on genetic variability and climate were developed using tapertip onion (Allium acuminatum Hook.) collected in the Great Basin and surrounding areas in the United States. Bulbs from 53 locations were established at two common garden sites and morphological (such as leaf and scape dimensions), phenological (such as bolting date and flowering), and production traits (such as emergence and seeds per plant) were measured. Differences among source locations for plant traits within both common gardens were strong (P < 0.001), indicating genetic variation. Principal component 1 (PC 1) for phenological traits, with R               2               = 0.59, and PC 1 for production traits, with R               2               = 0.65, were consistently correlated with annual, maximum, minimum, and average temperature, annual precipitation, and frost-free days at source locations (P < 0.05). Regression of PC 1 phenology and PC 1 production scores with source location climates resulted in models with R               2               values of 0.73 and 0.52, respectively. Using a geographic information system, maps of these models were overlaid to develop proposed seed zones to guide the choice of germplasm for conservation and restoration of tapertip onion across the collection region.","2013-10","2020-08-14 16:46:23","2020-08-14 16:46:23","2020-08-14 16:46:23","686-694","","10","91","","Botany","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HRT5K2SA","journalArticle","2013","Bradley St. Clair, John; Kilkenny, Francis F.; Johnson, Richard C.; Shaw, Nancy L.; Weaver, George","Genetic variation in adaptive traits and seed transfer zones for <i>Pseudoroegneria spicata</i> (bluebunch wheatgrass) in the northwestern United States","Evolutionary Applications","","17524571","10.1111/eva.12077","http://doi.wiley.com/10.1111/eva.12077","","2013-09","2020-08-14 16:46:24","2020-08-14 16:46:24","2020-08-14 16:46:24","933-948","","6","6","","Evol Appl","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/U5RXXFXF/Bradley St. Clair et al. - 2013 - Genetic variation in adaptive traits and seed tran.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CQLSDV2X","journalArticle","2013","Aspinwall, Michael J.; Lowry, David B.; Taylor, Samuel H.; Juenger, Thomas E.; Hawkes, Christine V.; Johnson, Mari-Vaughn V.; Kiniry, James R.; Fay, Philip A.","Genotypic variation in traits linked to climate and aboveground productivity in a widespread C <sub>4</sub> grass: evidence for a functional trait syndrome","New Phytologist","","0028646X","10.1111/nph.12341","http://doi.wiley.com/10.1111/nph.12341","","2013-09","2020-08-14 16:46:29","2020-08-14 16:46:29","2020-08-14 16:46:29","966-980","","4","199","","New Phytol","Genotypic variation in traits linked to climate and aboveground productivity in a widespread C <sub>4</sub> grass","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>1</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UADIZWJL","journalArticle","2013","Williams, Mary I.; Dumroese, R. Kasten","Preparing for Climate Change: Forestry and Assisted Migration","Journal of Forestry","","00221201","10.5849/jof.13-016","https://academic.oup.com/jof/article/111/4/287-297/4599572","","2013-07-04","2020-08-14 16:46:32","2020-08-14 16:46:32","2020-08-14 16:46:32","287-297","","4","111","","Journal of Forestry","Preparing for Climate Change","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>5</p>","/Users/Luke/Zotero/storage/28FLFHCG/Williams and Dumroese - 2013 - Preparing for Climate Change Forestry and Assiste.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QHH2K6PN","journalArticle","2013","Joyce, Dennis G.; Rehfeldt, Gerald E.","Climatic niche, ecological genetics, and impact of climate change on eastern white pine (Pinus strobus L.): Guidelines for land managers","Forest Ecology and Management","","03781127","10.1016/j.foreco.2012.12.024","https://linkinghub.elsevier.com/retrieve/pii/S0378112712007475","","2013-05","2020-08-14 16:46:43","2020-08-14 16:46:43","2020-08-14 16:46:43","173-192","","","295","","Forest Ecology and Management","Climatic niche, ecological genetics, and impact of climate change on eastern white pine (Pinus strobus L.)","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/C82KQX6G/Joyce and Rehfeldt - 2013 - Climatic niche, ecological genetics, and impact of.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2TXFLCK5","journalArticle","2012","Severns, Paul M.; Bradford, Emma; Liston, Aaron","Whole genome duplication in a threatened grassland plant and the efficacy of seed transfer zones","Diversity and Distributions","","13669516","10.1111/ddi.12004","http://doi.wiley.com/10.1111/ddi.12004","","2012-09","2020-08-14 16:46:47","2020-08-14 16:46:47","2020-08-14 16:46:47","n/a-n/a","","","","","Diversity Distrib.","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3a - genetic - no trait - no association</p>","","","","","Bode, Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EBGX88Q8","journalArticle","2013","Porter, R.B.; Lacourse, T.; Hawkins, B.J.; Yanchuk, A.","Adaptive variation in growth, phenology, cold tolerance and nitrogen fixation of red alder (Alnus rubra Bong.)","Forest Ecology and Management","","03781127","10.1016/j.foreco.2012.11.017","https://linkinghub.elsevier.com/retrieve/pii/S0378112712006937","","2013-03","2020-08-14 16:46:49","2020-08-14 16:46:49","2020-08-14 16:46:49","357-366","","","291","","Forest Ecology and Management","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2X8H5AYA","journalArticle","2013","Hamann, Andreas; Aitken, Sally N.","Conservation planning under climate change: accounting for adaptive potential and migration capacity in species distribution models","Diversity and Distributions","","13669516","10.1111/j.1472-4642.2012.00945.x","http://doi.wiley.com/10.1111/j.1472-4642.2012.00945.x","","2013-03","2020-08-14 16:46:51","2020-08-14 16:46:51","2020-08-14 16:46:51","268-280","","3","19","","Diversity Distrib.","Conservation planning under climate change","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>1</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FIJKUSRE","journalArticle","2013","Viherä-Aarnio, Anneli; Kostiainen, Katri; Piispanen, Riikka; Saranpää, Pekka; Vapaavuori, Elina","Effects of seed transfers on yield and stem defects of silver birch (Betula pendula Roth)","Forest Ecology and Management","","03781127","10.1016/j.foreco.2012.10.030","https://linkinghub.elsevier.com/retrieve/pii/S0378112712006275","","2013-02","2020-08-14 16:46:52","2020-08-14 16:46:52","2020-08-14 16:46:52","133-142","","","289","","Forest Ecology and Management","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p> <p> </p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83U449IJ","journalArticle","2013","Loya-Rebollar, E.; Sáenz-Romero, C.; Lindig-Cisneros, R. A.; Lobit, P.; Villegas-Moreno, J. A.; Sánchez-Vargas, N. M.","Clinal variation in Pinus hartwegii populations and its application for adaptation to climate change","Silvae Genetica","","2509-8934","10.1515/sg-2013-0011","http://content.sciendo.com/view/journals/sg/62/1-6/article-p86.xml","Abstract                            In order to determine the genetic variation among populations of Pinus hartwegii along altitudinal gradients, and the possible adaptive decoupling due to climatic change, a common garden test was set up with 13 provenances collected along an altitudinal transect (3150 to 3750 masl; collection sites were every 50 m of altitudinal difference) from Pico de Tancítaro, Michoacán, west-central Mexico. The test evaluated trees aged 4.5 to 5.5 years, and contemporary and future (year 2030; six model-emission scenarios) climate variables were estimated. We found significant (P<0.005) differences among populations in total elongation, final seedling height, basal diameter, rate of elongation, dry weight of needles, branches and stem, total dry weight and first principal component. We found a significant association between population performance, expressed as first principal component values, and their climate, where the best climatic predictor was the frost free period (r               2               =0.90, P<0.0001). This result indicates that the patterning of genetic differentiation among populations is strongly associated with a climatic and altitudinal gradient. We propose a re-delineation of fixed climatic and altitudinal seed zoning for seed and seedling movement, based on intervals of 26 days of difference of frost free period: Zone 1, from 240 to 214 days of frost free period or 12 to 11°C or 3150 to 3350 masl; Zone 2, 214 to 188 days or 11 to 10°C or 3350 to 3550 masl; and Zone 3, 188 to 162 days or 10 to 9°C or 3550 a 3750 masl. Projecting at what altitude will occur the same frost free period values by year 2030, we suggested that populations should be shifted 400 m attitudinally upward, through a program of assisted migration, aiming to realign the populations to the climate for which they are adapted. Seedling deployment should use future (year 2030) fixed seed zones, with the same projected climatic interval values than contemporary climate, although at the following altitudinal limits: Zone 1               2030               , from 3550 to 3750 masl; Zone 2               2030               , 3750 to 3950 masl; and Zone 3               2030               , 3950 to 4150 masl.","2013-12-01","2020-08-14 16:47:17","2020-08-14 16:47:17","2020-08-14 16:47:17","86-95","","1-6","62","","","","","","","","","","","","","","","DOI.org (Crossref)","","","<p>3b</p> <p> </p>","/Users/Luke/Zotero/storage/M5T4U6H6/Loya-Rebollar et al. - 2013 - Clinal variation in Pinus hartwegii populations an.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7ECERCSN","journalArticle","2013","Viveros-Viveros, Héctor; Camarillo-Luna, Alfredo R; Sáenz-Romero, Cuauhtémoc; Aparicio-Rentería, Armando","Variación altitudinal en caracteres morfológicos de Pinus patula en el estado de Oaxaca (México) y su uso en la zonificación","Bosque (Valdivia)","","0717-9200","10.4067/S0717-92002013000200006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92002013000200006&lng=en&nrm=iso&tlng=en","","2013-08","2020-08-14 16:47:21","2020-08-14 16:47:21","2020-08-14 16:47:21","11-12","","2","34","","Bosque (Valdivia)","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b?-no hablar espanol</p>","/Users/Luke/Zotero/storage/R9I2DZZU/Viveros-Viveros et al. - 2013 - Variación altitudinal en caracteres morfológicos d.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XR6RDUQZ","journalArticle","2012","Johnson, R.C.; Cashman, M.J.; Vance-Borland, K.","Genecology and Seed Zones for Indian Ricegrass Collected in the Southwestern United States","Rangeland Ecology & Management","","15507424","10.2111/REM-D-11-00165.1","https://linkinghub.elsevier.com/retrieve/pii/S1550742412500771","","2012-09","2020-08-14 16:47:25","2020-08-14 16:47:25","2020-08-14 16:47:25","523-532","","5","65","","Rangeland Ecology & Management","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>5</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P6FSDAH6","journalArticle","2012","Gylander, Tim; Hamann, Andreas; Brouard, Jean S.; Thomas, Barb R.","The Potential of Aspen Clonal Forestry in Alberta: Breeding Regions and Estimates of Genetic Gain from Selection","PLoS ONE","","1932-6203","10.1371/journal.pone.0044303","https://dx.plos.org/10.1371/journal.pone.0044303","","2012-08-30","2020-08-14 16:47:26","2020-08-14 16:47:26","2020-08-14 16:47:26","e44303","","8","7","","PLoS ONE","The Potential of Aspen Clonal Forestry in Alberta","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/S6CRYTYC/Gylander et al. - 2012 - The Potential of Aspen Clonal Forestry in Alberta.pdf","","","","Chen, Han YH.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W9DXSTGV","journalArticle","2012","Hawkins, Christopher D.B.; Dhar, Amalesh","Spring bud phenology of 18 <i>Betula papyrifera</i> populations in British Columbia","Scandinavian Journal of Forest Research","","0282-7581, 1651-1891","10.1080/02827581.2012.671356","http://www.tandfonline.com/doi/abs/10.1080/02827581.2012.671356","","2012-09","2020-08-14 16:48:01","2020-08-14 16:48:01","2020-08-14 16:48:01","507-519","","6","27","","Scandinavian Journal of Forest Research","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4PCR54HN","journalArticle","2011","Pedlar, John; McKenney, Daniel; Beaulieu, Jean; Colombo, Stephen; McLachlan, Jason; O'Neill, Gregory","The implementation of assisted migrationin Canadian forests","The Forestry Chronicle","","0015-7546, 1499-9315","10.5558/tfc2011-093","http://pubs.cif-ifc.org/doi/10.5558/tfc2011-093","We outline the major steps involved in implementing assisted migration (AM) and assess, in a general way, the capacity to carry out each step in Canadian forests. Our findings highlight the fact that capacity to implement AM differs between forest species; in particular, the existence of established provenance trials, seed transfer guidelines, seed procurement systems, and plantation establishment protocols makes AM considerably more feasible for most commercial tree species than for most species of conservation concern. We report on several AM efforts involving commercial tree species that are already underway in Canada and identify a number of initiatives that could be undertaken to help build AM capacity. This paper is not intended as an endorsement of the AM approach; however, we feel there is considerable value in discussing implementation issues at this point in the AM debate.","2011-12","2020-08-14 16:48:13","2020-08-14 16:48:13","2020-08-14 16:48:13","766-777","","06","87","","The Forestry Chronicle","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>5</p>","/Users/Luke/Zotero/storage/KMAKTUR6/Pedlar et al. - 2011 - The implementation of assisted migrationin Canadia.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YRB3GLRQ","journalArticle","2011","Salmela, Matti J.; Cavers, Stephen; Cottrell, Joan E.; Iason, Glenn R.; Ennos, Richard A.","Seasonal patterns of photochemical capacity and spring phenology reveal genetic differentiation among native Scots pine (Pinus sylvestris L.) populations in Scotland","Forest Ecology and Management","","03781127","10.1016/j.foreco.2011.05.037","https://linkinghub.elsevier.com/retrieve/pii/S0378112711003446","","2011-09","2020-08-14 16:48:18","2020-08-14 16:48:18","2020-08-14 16:48:18","1020-1029","","6","262","","Forest Ecology and Management","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QKG2426F","journalArticle","2011","Mamo, Negash; Nigusie, Diriba; Tigabu, Mulualem; Teketay, Demel; Fekadu, Miftah","Longevity of Juniperus procera seed lots under different storage conditions: implications for ex situ conservation in seed banks","Journal of Forestry Research","","1007-662X, 1993-0607","10.1007/s11676-011-0187-3","http://link.springer.com/10.1007/s11676-011-0187-3","","2011-09","2020-08-14 16:48:19","2020-08-14 16:48:19","2020-08-14 16:48:19","453-459","","3","22","","Journal of Forestry Research","Longevity of Juniperus procera seed lots under different storage conditions","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>1</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PHSUTW9Q","journalArticle","2011","Carles, S.; Lamhamedi, M. S.; Beaulieu, J.; Stowe, D. C.; Margolis, H. A.","Differences in growth and mineral nutrition of seedlings produced from ten white spruce seed orchards","New Forests","","0169-4286, 1573-5095","10.1007/s11056-011-9247-y","http://link.springer.com/10.1007/s11056-011-9247-y","","2011-09","2020-08-14 16:48:21","2020-08-14 16:48:21","2020-08-14 16:48:21","195-214","","2","42","","New Forests","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HYWTW79C","journalArticle","2011","Hamann, Andreas; Gylander, Tim; Chen, Pei-yu","Developing seed zones and transfer guidelines with multivariate regression trees","Tree Genetics & Genomes","","1614-2942, 1614-2950","10.1007/s11295-010-0341-7","http://link.springer.com/10.1007/s11295-010-0341-7","","2011-04","2020-08-14 16:48:49","2020-08-14 16:48:49","2020-08-14 16:48:49","399-408","","2","7","","Tree Genetics & Genomes","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/ENHERS3C/Hamann et al. - 2011 - Developing seed zones and transfer guidelines with.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XRISUN3X","journalArticle","2011","Goto, Susumu; Iijima, Hayato; Ogawa, Hitomi; Ohya, Kazumi","Outbreeding Depression Caused by Intraspecific Hybridization Between Local and Nonlocal Genotypes in Abies sachalinensis","Restoration Ecology","","10612971","10.1111/j.1526-100X.2009.00568.x","http://doi.wiley.com/10.1111/j.1526-100X.2009.00568.x","","2011-03","2020-08-14 16:48:52","2020-08-14 16:48:52","2020-08-14 16:48:52","243-250","","2","19","","","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>2</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MZR6YNW","journalArticle","2011","Miller, Stephanie A.; Bartow, Amy; Gisler, Melanie; Ward, Kimiora; Young, Amy S.; Kaye, Thomas N.","Can an Ecoregion Serve as a Seed Transfer Zone? Evidence from a Common Garden Study with Five Native Species","Restoration Ecology","","10612971","10.1111/j.1526-100X.2010.00702.x","http://doi.wiley.com/10.1111/j.1526-100X.2010.00702.x","","2011-03","2020-08-14 16:48:53","2020-08-14 16:48:53","2020-08-14 16:48:53","268-276","","201","19","","","Can an Ecoregion Serve as a Seed Transfer Zone?","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I7VGRJUL","journalArticle","2010","Salmela, M. J.; Cavers, S.; Wachowiak, W.; Cottrell, J. E.; Iason, G. R.; Ennos, R. A.","Understanding the evolution of native pinewoods in Scotland will benefit their future management and conservation","Forestry","","0015-752X, 1464-3626","10.1093/forestry/cpq036","https://academic.oup.com/forestry/article-lookup/doi/10.1093/forestry/cpq036","","2010-12-01","2020-08-14 16:49:08","2020-08-14 16:49:08","2020-08-14 16:49:08","535-545","","5","83","","Forestry","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>5</p>","/Users/Luke/Zotero/storage/EC56NG5W/Salmela et al. - 2010 - Understanding the evolution of native pinewoods in.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88IVPPDM","journalArticle","2010","Johnson, R. C.; Erickson, Vicky J.; Mandel, Nancy L.; St Clair, J. Bradley; Vance-Borland, Kenneth W.","Mapping genetic variation and seed zones for <i>Bromus carinatus</i> in the Blue Mountains of eastern Oregon, USAIn this article, mention of companies or trade names does not constitute an endorsement of any product or procedure.","Botany","","1916-2790, 1916-2804","10.1139/B10-047","http://www.nrcresearchpress.com/doi/10.1139/B10-047","Seed transfer zones ensure that germplasm selected for restoration is suitable and sustainable in diverse environments. In this study, seed zones were developed for mountain brome ( Bromus carinatus Hook. & Arn.) in the Blue Mountains of northeastern Oregon and adjoining Washington. Plants from 148 Blue Mountain seed source locations were evaluated in common-garden studies at two contrasting test sites. Data on phenology, morphology, and production were collected over two growing seasons. Plant traits varied significantly and were frequently correlated with annual precipitation and annual maximum temperature at seed source locations (P < 0.05). Plants from warmer locations generally had higher dry matter production, longer leaves, wider crowns, denser foliage, and greater plant height than those from cooler locations. Regression models of environmental variables with the first two principal components (PC 1 and PC 2) explained 46% and 40% of the total variation, respectively. Maps of PC 1 and PC 2 generally corresponded to elevation, temperature, and precipitation gradients. The regression models developed from PC 1 and PC 2 and environmental variables were used to map seed transfer zones. These maps will be useful in selecting mountain brome seed sources for habitat restoration in the Blue Mountains.","2010-08","2020-08-14 16:49:24","2020-08-14 16:49:24","2020-08-14 16:49:24","725-736","","8","88","","Botany","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b - MAPPING</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UWYB6QGC","journalArticle","2010","Thomson, Ashley M.; Crowe, Kevin A.; Parker, William H.","Optimal white spruce breeding zones for Ontario under current and future climates","Canadian Journal of Forest Research","","0045-5067, 1208-6037","10.1139/X10-112","http://www.nrcresearchpress.com/doi/10.1139/X10-112","Optimal breeding zones were developed for white spruce ( Picea glauca (Moench) Voss) in Ontario under present and future climate conditions to examine potential shifts due to climate change. These zones were developed by (i) determining a set of candidate breeding zones based on the relationship between measured performance variables and climate and (ii) employing a decision support model to select subsets of breeding zones that maximize geographic coverage subject to a constraint on the maximum number of zones. Current optimal breeding zones were based on 1961–1990 climate normals, and future breeding zones were based on three general circulation model (CGCM2, HADCM3, and CSIRO) predictions of 2041–2070 climate. Based on a maximum adaptive distance of 2.0 least significant difference values between sites within zones, 14 zones were required to cover the Ontario range of white spruce for the 1961–1990 data. Compared with breeding zones of other boreal conifers, current optimal breeding zones for white spruce were quite large, spanning up to 3° latitude and 10°–12° longitude and indicating large distances of effective seed transfer. Of the three general circulation models used to simulate future climate, HADCM3 B2 and CGCM2 B2 predicted 2041–2070 breeding zones that largely coincide with 1961–1990 zones. In contrast, CSIRO B2 indicated much narrower 2041–2070 breeding zones.","2010-08","2020-08-14 16:49:26","2020-08-14 16:49:26","2020-08-14 16:49:26","1576-1587","","8","40","","Can. J. For. Res.","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b - Provenance + Mapping</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FNG2FAVU","journalArticle","2010","Gonzalo-Turpin, H.; Barre, P.; Gibert, A.; Grisard, A.; West, C. P.; Hazard, L.","Co-occurring patterns of endophyte infection and genetic structure in the alpine grass, Festuca eskia: implications for seed sourcing in ecological restoration","Conservation Genetics","","1566-0621, 1572-9737","10.1007/s10592-009-9927-8","http://link.springer.com/10.1007/s10592-009-9927-8","","2010-06","2020-08-14 16:49:27","2020-08-14 16:49:27","2020-08-14 16:49:27","877-887","","3","11","","Conserv Genet","Co-occurring patterns of endophyte infection and genetic structure in the alpine grass, Festuca eskia","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3a - genetic - no trait - no association</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YWS6WYPW","journalArticle","2010","Sutherland, B. G.; Belaj, A.; Nier, S.; Cottrell, J. E.; P Vaughan, S.; Hubert, J.; Russell, K.","Molecular biodiversity and population structure in common ash (Fraxinus excelsior L.) in Britain: implications for conservation: BIODIVERSITY IN BRITISH FRAXINUS EXCELSIOR","Molecular Ecology","","09621083, 1365294X","10.1111/j.1365-294X.2009.04376.x","http://doi.wiley.com/10.1111/j.1365-294X.2009.04376.x","","2010-04-30","2020-08-14 16:49:28","2020-08-14 16:49:28","2020-08-14 16:49:28","2196-2211","","11","19","","","Molecular biodiversity and population structure in common ash (Fraxinus excelsior L.) in Britain","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3a - genetic - no trait - no association</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
