Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
N4XSBQH3,journalArticle,2014,"Graff, Pamela; McIntyre, Sue",Using ecological attributes as criteria for the selection of plant species under three restoration scenarios: Selecting Plants for Restoration,Austral Ecology,,14429985,10.1111/aec.12156,http://doi.wiley.com/10.1111/aec.12156,,2014-12,8/14/2020 17:39,8/18/2020 3:38,8/14/2020 17:39,907-917,,8,39,,Austral Ecology,Using ecological attributes as criteria for the selection of plant species under three restoration scenarios,,,,,,,en,,,,,DOI.org (Crossref),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CKRR3BYW,journalArticle,2016,"Verboom, George Anthony; Herron, Margaret L.; Moncrieff, Glenn R.; Slingsby, Jasper A.",Maintenance of species integrity in the context of a recent radiation: the case of <i>Jamesbrittenia</i> (Scrophulariaceae: Limoselleae) in southern Africa,Botanical Journal of the Linnean Society,,244074,10.1111/boj.12447,https://academic.oup.com/botlinnean/article-lookup/doi/10.1111/boj.12447,,2016-09,8/14/2020 17:39,8/14/2020 17:39,8/14/2020 17:39,115-139,,1,182,,Bot. J. Linn. Soc.,Maintenance of species integrity in the context of a recent radiation,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMUEQ4NG,journalArticle,2012,"Renton, Michael; Shackelford, Nancy; Standish, Rachel J.",Habitat restoration will help some functional plant types persist under climate change in fragmented landscapes,Global Change Biology,,13541013,10.1111/j.1365-2486.2012.02677.x,http://doi.wiley.com/10.1111/j.1365-2486.2012.02677.x,,2012-06,8/14/2020 17:43,8/14/2020 17:43,8/14/2020 17:43,2057-2070,,6,18,,Glob Change Biol,,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJ6SAAWX,journalArticle,2016,"Muffler, Lena; Beierkuhnlein, Carl; Aas, Gregor; Jentsch, Anke; Schweiger, Andreas H.; Zohner, Constantin; Kreyling, Juergen",Distribution ranges and spring phenology explain late frost sensitivity in 170 woody plants from the Northern Hemisphere: Late frost sensitivity of woody species,Global Ecology and Biogeography,,1466822X,10.1111/geb.12466,http://doi.wiley.com/10.1111/geb.12466,,2016-09,8/14/2020 17:42,8/14/2020 17:42,8/14/2020 17:42,1061-1071,,9,25,,Global Ecology and Biogeography,Distribution ranges and spring phenology explain late frost sensitivity in 170 woody plants from the Northern Hemisphere,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QMJMJD67,journalArticle,2017,"Sittaro, Fabian; Paquette, Alain; Messier, Christian; Nock, Charles A.",Tree range expansion in eastern North America fails to keep pace with climate warming at northern range limits,Global Change Biology,,13541013,10.1111/gcb.13622,http://doi.wiley.com/10.1111/gcb.13622,,2017-08,8/14/2020 17:42,8/14/2020 17:42,8/14/2020 17:42,3292-3301,,8,23,,Glob Change Biol,,,,,,,,en,,,,,DOI.org (Crossref),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6PQ75UIY,journalArticle,2015,"Wadgymar, Susana M.; Cumming, Matthew N.; Weis, Arthur E.",The success of assisted colonization and assisted gene flow depends on phenology,Global Change Biology,,13541013,10.1111/gcb.12988,http://doi.wiley.com/10.1111/gcb.12988,,2015-10,8/14/2020 17:42,8/14/2020 17:42,8/14/2020 17:42,3786-3799,,10,21,,Glob Change Biol,,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5PB4H24P,journalArticle,2014,"Schueler, Silvio; Falk, Wolfgang; Koskela, Jarkko; Lefèvre, François; Bozzano, Michele; Hubert, Jason; Kraigher, Hojka; Longauer, Roman; Olrik, Ditte C.",Vulnerability of dynamic genetic conservation units of forest trees in Europe to climate change,Global Change Biology,,13541013,10.1111/gcb.12476,http://doi.wiley.com/10.1111/gcb.12476,,2014-05,8/14/2020 17:42,8/14/2020 17:42,8/14/2020 17:42,1498-1511,,5,20,,Glob Change Biol,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\ZCWDUEPZ\Schueler et al. - 2014 - Vulnerability of dynamic genetic conservation unit.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI3K7CQT,journalArticle,2013,"Prasad, Anantha M.; Gardiner, Judith D.; Iverson, Louis R.; Matthews, Stephen N; Peters, Matthew",Exploring tree species colonization potentials using a spatially explicit simulation model: implications for four oaks under climate change,Global Change Biology,,13541013,10.1111/gcb.12204,http://doi.wiley.com/10.1111/gcb.12204,,2013-07,8/14/2020 17:42,8/14/2020 17:42,8/14/2020 17:42,2196-2208,,7,19,,Glob Change Biol,Exploring tree species colonization potentials using a spatially explicit simulation model,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QDGSFF6M,journalArticle,2019,"Takach Dukai, Brenton; Jack, Cameron; Borevitz, Justin; Lindenmayer, David B.; Banks, Sam C.",Pervasive admixture between eucalypt species has consequences for conservation and assisted migration,Evolutionary Applications,,"1752-4571, 1752-4571",10.1111/eva.12761,https://onlinelibrary.wiley.com/doi/abs/10.1111/eva.12761,,2019-04,8/14/2020 17:41,8/14/2020 17:41,8/14/2020 17:41,845-860,,4,12,,Evol Appl,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\UU2XTPTH\Takach Dukai et al. - 2019 - Pervasive admixture between eucalypt species has c.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YYQ5RUUR,journalArticle,2014,"Spasojevic, Marko J.; Harrison, Susan; Day, Howard W.; Southard, Randal J.",Above- and belowground biotic interactions facilitate relocation of plants into cooler environments,Ecology Letters,,1461023X,10.1111/ele.12272,http://doi.wiley.com/10.1111/ele.12272,,2014-06,8/14/2020 17:41,8/14/2020 17:41,8/14/2020 17:41,700-709,,6,17,,Ecol Lett,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\6X6G6752\Spasojevic et al. - 2014 - Above- and belowground biotic interactions facilit.pdf,,,,"Cleland, Elsa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLEXS39X,journalArticle,2016,"Roberts, David R.; Hamann, Andreas",Climate refugia and migration requirements in complex landscapes,Ecography,,9067590,10.1111/ecog.01998,http://doi.wiley.com/10.1111/ecog.01998,,2016-12,8/14/2020 17:41,8/14/2020 17:41,8/14/2020 17:41,1238-1246,,12,39,,Ecography,,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE3L62G9,journalArticle,2020,"Prasad, Anantha; Pedlar, John; Peters, Matt; McKenney, Dan; Iverson, Louis; Matthews, Steve; Adams, Bryce",Combining US and Canadian forest inventories to assess habitat suitability and migration potential of 25 tree species under climate change,Diversity and Distributions,,"1366-9516, 1472-4642",10.1111/ddi.13078,https://onlinelibrary.wiley.com/doi/abs/10.1111/ddi.13078,,2020-09,8/14/2020 17:41,8/14/2020 17:41,8/14/2020 17:41,1142-1159,,9,26,,Divers Distrib,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\JQALQQYN\Prasad et al. - 2020 - Combining US and Canadian forest inventories to as.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9RG54CI,journalArticle,2019,"Simler, Allison B.; Williamson, Matthew A.; Schwartz, Mark W.; Rizzo, David M.",Amplifying plant disease risk through assisted migration,Conservation Letters,,"1755-263X, 1755-263X",10.1111/conl.12605,https://onlinelibrary.wiley.com/doi/abs/10.1111/conl.12605,,2019-03,8/14/2020 17:40,8/14/2020 17:40,8/14/2020 17:40,e12605,,2,12,,CONSERVATION LETTERS,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\MCZU9XVS\Simler et al. - 2019 - Amplifying plant disease risk through assisted mig.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8VXBXQHC,journalArticle,2017,"Pykälä, Juha",Relation between extinction and assisted colonization of plants in the arctic-alpine and boreal regions: Assisted Colonization of Plants,Conservation Biology,,8888892,10.1111/cobi.12847,http://doi.wiley.com/10.1111/cobi.12847,,2017-06,8/14/2020 17:40,8/14/2020 17:40,8/14/2020 17:40,524-530,,3,31,,Conservation Biology,Relation between extinction and assisted colonization of plants in the arctic-alpine and boreal regions,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPL6C7V,journalArticle,2013,"Krupnick, Gary A.","Conservation of Tropical Plant Biodiversity: What Have We Done, Where Are We Going?",Biotropica,,63606,10.1111/btp.12064,http://doi.wiley.com/10.1111/btp.12064,,2013-11,8/14/2020 17:39,8/18/2020 3:38,8/14/2020 17:39,693-708,,6,45,,Biotropica,Conservation of Tropical Plant Biodiversity,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8WIQ5DE3,journalArticle,2019,"Messier, Christian; Bauhus, Jürgen; Doyon, Frederik; Maure, Fanny; Sousa-Silva, Rita; Nolet, Philippe; Mina, Marco; Aquilué, Núria; Fortin, Marie-Josée; Puettmann, Klaus",The functional complex network approach to foster forest resilience to global changes,Forest Ecosystems,,2197-5620,10.1186/s40663-019-0166-2,https://forestecosyst.springeropen.com/articles/10.1186/s40663-019-0166-2,,2019-12,8/14/2020 17:46,8/14/2020 17:46,8/14/2020 17:46,21,,1,6,,For. Ecosyst.,,,,,,,,en,,,,,DOI.org (Crossref),,,,C:\Users\trase\Zotero\storage\UVVNISPS\Messier et al. - 2019 - The functional complex network approach to foster .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2EEUZUAH,journalArticle,2016,"White, J. D. M.; Jack, S. L.; Hoffman, M. T.; Puttick, J.; Bonora, D.; Visser, V.; February, E. C.",Collapse of an iconic conifer: long-term changes in the demography of Widdringtonia cedarbergensis using repeat photography,BMC Ecology,,1472-6785,10.1186/s12898-016-0108-6,http://bmcecol.biomedcentral.com/articles/10.1186/s12898-016-0108-6,,2016-12,8/14/2020 17:46,8/15/2020 18:21,8/14/2020 17:46,53,,1,16,,BMC Ecol,Collapse of an iconic conifer,,,,,,,en,,,,,DOI.org (Crossref),,0,1,C:\Users\trase\Zotero\storage\8RJV5DY4\White et al. - 2016 - Collapse of an iconic conifer long-term changes i.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5JX4TKWI,journalArticle,2015,"Gudiño, Whaleeha; Ávila-Díaz, Irene; Oyama, Ken; Barrera de la, Erick","High-Temperature Tolerance by the Endangered Mexican Mayflower Orchid, <i>Laelia Speciosa</i>",Tropical Conservation Science,,"1940-0829, 1940-0829",10.1177/194008291500800408,http://journals.sagepub.com/doi/10.1177/194008291500800408,,2015-12,8/14/2020 17:46,8/18/2020 3:38,8/14/2020 17:46,983-991,,4,8,,Tropical Conservation Science,,,,,,,,en,,,,,DOI.org (Crossref),,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBN5X5T7,journalArticle,2011,"Rija, Alfan A.; Mwamende, Kuruthumu A.; Hassan, Shombe N.","The Aftermath of Environmental Disturbance on the Critically Endangered <i>Coffea kihansiensis</i> in the Southern Udzungwa Mountains, Tanzania",Tropical Conservation Science,,"1940-0829, 1940-0829",10.1177/194008291100400311,http://journals.sagepub.com/doi/10.1177/194008291100400311,,2011-09,8/14/2020 17:46,8/14/2020 17:46,8/14/2020 17:46,359-372,,3,4,,Tropical Conservation Science,,,,,,,,en,,,,,DOI.org (Crossref),,,,C:\Users\trase\Zotero\storage\HRFSFDGI\Rija et al. - 2011 - The Aftermath of Environmental Disturbance on the .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZJK75EFD,journalArticle,2019,"Moshofsky, Molly; Gilani, Haris R.; Kozak, Robert A.",Adapting forest ecosystems to climate change by identifying the range of acceptable human interventions in western Canada,Canadian Journal of Forest Research,,"0045-5067, 1208-6037",10.1139/cjfr-2018-0076,http://www.nrcresearchpress.com/doi/10.1139/cjfr-2018-0076,"Forest management is presently undergoing major changes to adapt to climate change. This research examines the variation in perceived acceptability of potential forest management interventions that can mitigate the risks of climate change among rural forest-based communities in British Columbia and Alberta. In each of the four study communities, three focus groups composed of foresters, environmentalists, and local citizens were consulted. A Q-sort exercise was utilized to measure the perceived acceptance of a set of nine forest adaptation management scenarios that represented a spectrum of human interventions in forested ecosystems. The theory of Cultural Cognition of Risk was applied as a theoretical framework to analyze the way in which participants perceived adaptation strategies. Results indicate that foresters perceived the strategies based on assisted migration as being relatively less acceptable compared with the other social groups, while environmentalists prioritized adaptation strategies that featured mixed species, and local citizens perceived all of the adaptation strategies more neutrally. Cultural Cognition of Risk theory was determined to play a role in shaping perceptions of the adaptation strategies in that individualists tended to accept the local-based strategies while opposing the assisted migration based strategies. Conversely, hierarchists perceived assisted migration based strategies more favourably than the other cultural groups.",2019-05,8/14/2020 17:46,8/14/2020 17:46,8/14/2020 17:46,553-564,,5,49,,Can. J. For. Res.,,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EU4SX7RV,journalArticle,2014,"Hajjar, Reem; McGuigan, Erin; Moshofsky, Molly; Kozak, Robert A.",Opinions on strategies for forest adaptation to future climate conditions in western Canada: surveys of the general public and leaders of forest-dependent communities,Canadian Journal of Forest Research,,"0045-5067, 1208-6037",10.1139/cjfr-2014-0142,http://www.nrcresearchpress.com/doi/10.1139/cjfr-2014-0142,"Two province-wide surveys of residents in Alberta and British Columbia were conducted to assess the acceptability of a range of reforestation strategies — many of which revolve around biotechnology — that could be used to aid western Canada’s forests in adapting to future climate change. The opinions of leaders of forest-dependent communities were also sought to evaluate how well they align with those of the public at large. Results show that the views of the general public and community leaders correspond. There is a low acceptance for a “do-nothing” strategy that allows climate change to run its course without any human intervention; high acceptance of replanting with local seeds; a decreasing acceptance of strategies that involve more manipulation such as breeding, using nonlocal seeds, and moving seeds outside of a species’ natural range; and a low acceptance of genetically engineered solutions. However, a high proportion of respondents changed their answers when told that a particular strategy would lead to either favourable or unfavourable outcomes related to socioeconomics of forest-dependent communities, forest aesthetics, and pest, disease, and fire outbreaks. We conclude that a meaningful and participatory dialogue on forest adaptation strategies in the face of climate change can only emerge if residents and other interested stakeholders have an adequate understanding of current forest management practices, proposed reforestation strategies, the role of technological interventions, and the values and services for which western Canada’s forests are to be managed.",2014-12,8/14/2020 17:45,8/18/2020 3:38,8/14/2020 17:45,1525-1533,,12,44,,Can. J. For. Res.,Opinions on strategies for forest adaptation to future climate conditions in western Canada,,,,,,,en,,,,,DOI.org (Crossref),,0,1,C:\Users\trase\Zotero\storage\AZAJCFEW\Hajjar et al. - 2014 - Opinions on strategies for forest adaptation to fu.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGEJYTQ6,journalArticle,2008,"Pereira, M. J.","Reproductive biology of <i>Vaccinium cylindraceum</i> (Ericaceae), an endemic species of the Azores archipelago",Botany,,"1916-2790, 1916-2804",10.1139/B07-136,http://www.nrcresearchpress.com/doi/10.1139/B07-136,"The reproductive biology of Vaccinium cylindraceum Smith, an endemic species confined to the islands of the Azores archipelago, was studied in populations from seven islands. Data indicate that the breeding system of the species is facultative xenogamy with spontaneous autogamy playing a minor role in fruit development. Stigma–anther distance was correlated with style length. Species of microlepidoptera were the most frequent floral visitors, and are possibly important pollinator taxa. Variation in flower, fruit, and seed morphology, as well as seed germination was significant among populations from the islands. The time each island has been available for colonization–evolution, as well as bird-assisted colonization of the Azores archipelago through transport of seeds from the South, likely play a role in floral and other characteristics of V. cylindraceum populations. The central group of islands is the centre of maximum differentiation of populations.",2008-04,8/14/2020 17:45,8/15/2020 18:21,8/14/2020 17:45,359-366,,4,86,,Botany,,,,,,,,en,,,,,DOI.org (Crossref),,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACYPG2PX,journalArticle,2010,"Fernandez-Manjarres, J. F.; Tschanz, L.",Assisted Colonization: Protect Managed Forests,Science,,"0036-8075, 1095-9203",10.1126/science.330.6009.1319-a,https://www.sciencemag.org/lookup/doi/10.1126/science.330.6009.1319-a,,12/3/2010,8/14/2020 17:45,8/15/2020 18:21,8/14/2020 17:45,1319-1319,,6009,330,,Science,Assisted Colonization,,,,,,,en,,,,,DOI.org (Crossref),,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X9JLL3JJ,journalArticle,2017,"Dunwiddie, Peter W.; Rogers, Deborah L.",Rare species and aliens: reconsidering non-native plants in the management of natural areas: Role of non-native plants,Restoration Ecology,,10612971,10.1111/rec.12437,http://doi.wiley.com/10.1111/rec.12437,,2017-12,8/14/2020 17:45,8/15/2020 18:21,8/14/2020 17:45,S164-S169,,,25,,Restor Ecol,Rare species and aliens,,,,,,,en,,,,,DOI.org (Crossref),,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC8BS5RW,journalArticle,2017,"Grady, Kevin C.; Wood, Troy E.; Kolb, Thomas E.; Hersch-Green, Erika; Shuster, Stephen M.; Gehring, Catherine A.; Hart, Stephen C.; Allan, Gerard J.; Whitham, Thomas G.",Local biotic adaptation of trees and shrubs to plant neighbors,Oikos,,301299,10.1111/oik.03240,http://doi.wiley.com/10.1111/oik.03240,,2017-04,8/14/2020 17:45,8/18/2020 3:38,8/14/2020 17:45,583-593,,4,126,,Oikos,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\VU7DK7SV\Grady et al. - 2017 - Local biotic adaptation of trees and shrubs to pla.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMZUGAKJ,journalArticle,2018,"Evans, Margaret E. K.; Gugger, Paul F.; Lynch, Ann M.; Guiterman, Christopher H.; Fowler, Joshua C.; Klesse, Stefan; Riordan, Erin C.",Dendroecology meets genomics in the common garden: new insights into climate adaptation,New Phytologist,,0028646X,10.1111/nph.15094,http://doi.wiley.com/10.1111/nph.15094,,2018-04,8/14/2020 17:45,8/14/2020 17:45,8/14/2020 17:45,401-403,,2,218,,New Phytol,Dendroecology meets genomics in the common garden,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\85YYUSHV\Evans et al. - 2018 - Dendroecology meets genomics in the common garden.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IH6XHLRY,journalArticle,2013,"Caplat, P.; Cheptou, P.-O.; Diez, J.; Guisan, A.; Larson, B. M. H.; Macdougall, A. S.; Peltzer, D. A.; Richardson, D. M.; Shea, K.; van Kleunen, M.; Zhang, R.; Buckley, Y. M.","Movement, impacts and management of plant distributions in response to climate change: insights from invasions",Oikos,,301299,10.1111/j.1600-0706.2013.00430.x,http://doi.wiley.com/10.1111/j.1600-0706.2013.00430.x,,2013-09,8/14/2020 17:44,8/18/2020 3:38,8/14/2020 17:44,1265-1274,,9,122,,Oikos,"Movement, impacts and management of plant distributions in response to climate change",,,,,,,en,,,,,DOI.org (Crossref),,,1,"C:\Users\trase\Zotero\storage\B4LZT4DQ\Caplat et al. - 2013 - Movement, impacts and management of plant distribu.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Y296SNM,journalArticle,2009,"Rull, Valentí; Vegas-Vilarrúbia, Teresa; Nogué, Sandra; Huber, Otto",Conservation of the Unique Neotropical Vascular Flora of the Guayana Highlands in the Face of Global Warming,Conservation Biology,,"08888892, 15231739",10.1111/j.1523-1739.2009.01266.x,http://doi.wiley.com/10.1111/j.1523-1739.2009.01266.x,,2009-10,8/14/2020 17:43,8/14/2020 17:43,8/14/2020 17:43,1323-1327,,5,23,,,,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4NY6K3C,journalArticle,2012,"Damschen, Ellen I.; Harrison, Susan; Ackerly, David D.; Fernandez-Going, Barbara M.; Anacker, Brian L.","Endemic plant communities on special soils: early victims or hardy survivors of climate change?: <i>Special soils, endemics, and climate change</i>",Journal of Ecology,,220477,10.1111/j.1365-2745.2012.01986.x,http://doi.wiley.com/10.1111/j.1365-2745.2012.01986.x,,2012-09,8/14/2020 17:43,8/18/2020 3:38,8/14/2020 17:43,1122-1130,,5,100,,,Endemic plant communities on special soils,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2I9EX9,journalArticle,2012,"Maalouf, Jean-Paul; Le Bagousse-Pinguet, Yoann; Marchand, Lilian; Bâchelier, Emilie; Touzard, Blaise; Michalet, Richard",Integrating climate change into calcareous grassland management: <i>Grassland management and climate change</i>,Journal of Applied Ecology,,218901,10.1111/j.1365-2664.2012.02151.x,http://doi.wiley.com/10.1111/j.1365-2664.2012.02151.x,,2012-08,8/14/2020 17:43,8/14/2020 17:43,8/14/2020 17:43,795-802,,4,49,,,Integrating climate change into calcareous grassland management,,,,,,,en,,,,,DOI.org (Crossref),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3VILLUS,journalArticle,2010,"Anderson, Kylie L.; Deveson, Ted E.; Sallam, Nader; Congdon, Bradley C.",Wind-assisted migration potential of the island sugarcane planthopper Eumetopina flavipes (Hemiptera: Delphacidae): implications for managing incursions across an Australian quarantine frontline: Wind-assisted immigration of an invasive pest,Journal of Applied Ecology,,218901,10.1111/j.1365-2664.2010.01871.x,http://doi.wiley.com/10.1111/j.1365-2664.2010.01871.x,,2010-12,8/14/2020 17:43,8/14/2020 17:43,8/14/2020 17:43,1310-1319,,6,47,,,Wind-assisted migration potential of the island sugarcane planthopper Eumetopina flavipes (Hemiptera,,,,,,,en,,,,,DOI.org (Crossref),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UYX5H6I5,journalArticle,2014,"Kou, Xiaojun; Li, Qin; Beierkuhnlein, Carl; Zhao, Yiheng; Liu, Shirong",A New Tool for Exploring Climate Change Induced Range Shifts of Conifer Species in China,PLoS ONE,,1932-6203,10.1371/journal.pone.0098643,https://dx.plos.org/10.1371/journal.pone.0098643,,9/30/2014,8/14/2020 17:57,8/18/2020 3:38,8/14/2020 17:57,e98643,,9,9,,PLoS ONE,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\9YD4MT9S\Kou et al. - 2014 - A New Tool for Exploring Climate Change Induced Ra.pdf,,,,"Ma, Keping",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2XXRBLNK,journalArticle,2014,"Lazarus, Eli D.; McGill, Brian J.",Pushing the Pace of Tree Species Migration,PLoS ONE,,1932-6203,10.1371/journal.pone.0105380,https://dx.plos.org/10.1371/journal.pone.0105380,,8/27/2014,8/14/2020 17:59,8/18/2020 3:38,8/14/2020 17:59,e105380,,8,9,,PLoS ONE,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\XQ8TIJYX\Lazarus and McGill - 2014 - Pushing the Pace of Tree Species Migration.pdf,,,,"Bohrer, Gil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENP3EDK9,journalArticle,2017,"Rossetto, Maurizio; Ens, Emilie J.; Honings, Thijs; Wilson, Peter D.; Yap, Jia-Yee S.; Costello, Oliver; Round, Erich R.; Bowern, Claire",From Songlines to genomes: Prehistoric assisted migration of a rain forest tree by Australian Aboriginal people,PLOS ONE,,1932-6203,10.1371/journal.pone.0186663,https://dx.plos.org/10.1371/journal.pone.0186663,,11/8/2017,8/14/2020 18:07,8/15/2020 18:20,8/14/2020 18:07,e0186663,,11,12,,PLoS ONE,From Songlines to genomes,,,,,,,en,,,,,DOI.org (Crossref),,0,1,C:\Users\trase\Zotero\storage\RA5CT39E\Rossetto et al. - 2017 - From Songlines to genomes Prehistoric assisted mi.pdf,,,,"Borges, Renee M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YXTUXV4K,journalArticle,2014,"Ali, Shawkat; Laurie, John D.; Linning, Rob; Cervantes-Chávez, José Antonio; Gaudet, Denis; Bakkeren, Guus",An Immunity-Triggering Effector from the Barley Smut Fungus Ustilago hordei Resides in an Ustilaginaceae-Specific Cluster Bearing Signs of Transposable Element-Assisted Evolution,PLoS Pathogens,,1553-7374,10.1371/journal.ppat.1004223,https://dx.plos.org/10.1371/journal.ppat.1004223,,7/3/2014,8/14/2020 18:16,8/15/2020 18:20,8/14/2020 18:16,e1004223,,7,10,,PLoS Pathog,,,,,,,,en,,,,,DOI.org (Crossref),,,1,C:\Users\trase\Zotero\storage\LDWIDTTE\Ali et al. - 2014 - An Immunity-Triggering Effector from the Barley Sm.pdf,,,,"Xu, Jin-Rong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QCKTWVZ8,journalArticle,2013,,Extreme Climate Variability Should Be Considered in Forestry Assisted Migration: A Reply,BioScience,,"00063568, 15253244",10.1525/bio.2013.63.5.21,https://academic.oup.com/bioscience/article-lookup/doi/10.1525/bio.2013.63.5.21,,2013-05,8/14/2020 18:22,8/15/2020 18:20,8/14/2020 18:22,317-318,,5,63,,BioScience,Extreme Climate Variability Should Be Considered in Forestry Assisted Migration,,,,,,,en,,,,,DOI.org (Crossref),,0,1,C:\Users\trase\Zotero\storage\ETG5KC37\2013 - Extreme Climate Variability Should Be Considered i.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
